"SubjectID","dSet","Subjects","Session","Hemisphere","Atlas","Finess","Region","AvgCortThickness","PialArea","SmoothPialArea","WhiteArea","GaussianCurvature","ConvexHullArea","PialFullArea","WhiteFullArea","SmoothPialFullArea","ConvexHullFullArea","PialVol","WhiteVol","GreymatterVol","PialFullVol","WhiteFullVol","GreymatterFullVol","SmoothPialFullVol","subject","At.log","Ae.log","T.log","K","I","S"
"sub-923","IDEAS","sub-923","ses-01","right","hemisphere","hemisphere","hemisphere",2.515503962,101428.308,38764.09608,83775.51616,NA,40529.99506,107237.3082,89428.98901,41482.92588,43248.82487,NA,NA,255821.9856,1060761.146,804939.1604,255821.9856,607016.8944,"sub-923",5.00615918076107,4.58842966133416,0.400625005690144,-0.529065393061559,10.3958388534755,9.14774849153657
"sub-930","IDEAS","sub-930","ses-01","left","hemisphere","hemisphere","hemisphere",2.485571914,88287.69877,35884.22678,72091.77896,NA,38019.49011,94055.80386,77710.83872,38939.24827,41074.5116,NA,NA,230969.0551,999615.201,768646.1459,230969.0551,576090.0315,"sub-930",4.94590019702637,4.55490359265285,0.395426332915194,-0.550016127332094,10.2916564555096,9.05560949191082
"sub-930","IDEAS","sub-930","ses-01","right","hemisphere","hemisphere","hemisphere",2.447522342,87361.46271,35735.52861,71228.99345,NA,37766.27717,93364.90561,76991.1121,38746.09892,40776.84748,NA,NA,223217.4262,937010.3442,713792.918,223217.4262,549291.6572,"sub-930",4.94131989689871,4.55310021069095,0.388726664913593,-0.55569203400818,10.2718734374168,9.0775350112551
"sub-946","IDEAS","sub-946","ses-01","left","hemisphere","hemisphere","hemisphere",2.60868955,101325.3947,40289.62984,82671.2297,NA,42586.15715,107467.8636,88669.67607,43350.47292,45647.00023,NA,NA,275213.4065,1072290.166,797076.7596,275213.4065,622110.1565,"sub-946",5.00571830415514,4.60519327733665,0.416422398477687,-0.542562093276836,10.4437563784472,9.08857162108561
"sub-946","IDEAS","sub-946","ses-01","right","hemisphere","hemisphere","hemisphere",2.595324901,100845.9767,39877.204,82845.28797,NA,41937.52726,106942.4361,88808.62874,42831.30143,44891.62469,NA,NA,273384.992,1040300.327,766915.3354,273384.992,613914.2072,"sub-946",5.00365857650175,4.60072470004232,0.414191733621464,-0.54015143174041,10.432766743787,9.09216858848778
"sub-971","IDEAS","sub-971","ses-01","left","hemisphere","hemisphere","hemisphere",2.374974234,94486.70302,37157.17045,79328.56471,NA,39025.51997,99784.35059,84456.54324,39723.19176,41591.54128,NA,NA,226452.0146,978553.5011,752101.4865,226452.0146,573251.0018,"sub-971",4.97537069516153,4.57004263468814,0.375658902343066,-0.54935314702712,10.2967311345358,9.2001229582146
"sub-971","IDEAS","sub-971","ses-01","right","hemisphere","hemisphere","hemisphere",2.388405373,94995.844,37156.25282,79426.33462,NA,39214.45165,100444.0311,84734.19406,39692.70235,41750.90117,NA,NA,227168.4444,970059.0037,742890.5593,227168.4444,571747.192,"sub-971",4.97770460563255,4.57003190925987,0.378108039507576,-0.545781261188504,10.3039525939076,9.19259466260964
"sub-901","IDEAS","sub-901","ses-01","left","hemisphere","hemisphere","hemisphere",2.529720649,97636.23232,37137.2372,77004.36327,NA,39901.02165,102841.5636,82029.882,39657.94756,42421.73201,NA,NA,274166.4859,960067.8639,685901.378,274166.4859,553891.8187,"sub-901",4.98961101209906,4.56980959155709,0.403072565722798,-0.521114694485909,10.3655657351018,9.09794716606382
"sub-901","IDEAS","sub-901","ses-01","right","hemisphere","hemisphere","hemisphere",2.558840953,98209.72142,37066.2714,77891.59102,NA,39384.59315,103305.3829,82780.25474,39470.29492,41788.61668,NA,NA,274813.97,981673.454,706859.4839,274813.97,555766.7956,"sub-901",4.99215447913214,4.56897890132905,0.408043292772268,-0.515047501143045,10.3772199660057,9.07877107721978
"sub-918","IDEAS","sub-918","ses-01","left","hemisphere","hemisphere","hemisphere",2.610779226,98225.41878,36695.34387,79515.70626,NA,39075.5452,103671.7322,84872.10439,39374.5363,41754.73763,NA,NA,266479.7808,991940.8387,725461.0578,266479.7808,561886.584,"sub-918",4.99222388908431,4.56461096180384,0.416770148351555,-0.505154738994714,10.3903751475913,9.03632838739734
"sub-918","IDEAS","sub-918","ses-01","right","hemisphere","hemisphere","hemisphere",2.619460432,96344.8509,36220.54337,78612.59678,NA,38740.35133,101753.7819,83871.3512,38878.98512,41398.79308,NA,NA,263883.592,973102.7595,709219.1675,263883.592,553639.4047,"sub-918",4.983828508971,4.55895496118573,0.418211842641248,-0.505759271190541,10.3792071554392,9.01300569246018
"sub-920","IDEAS","sub-920","ses-01","left","hemisphere","hemisphere","hemisphere",2.73574864,118317.7348,39637.49626,90939.91602,NA,41515.17282,123554.8437,95868.22223,41887.75883,43765.43539,NA,NA,380060.4429,1266079.305,886018.8621,380060.4429,631373.5991,"sub-920",5.073049846475,4.59810621405725,0.437076191996978,-0.456044825098073,10.5453084445262,9.09131156626903
"sub-920","IDEAS","sub-920","ses-01","right","hemisphere","hemisphere","hemisphere",2.707466617,120072.4003,40118.82626,92097.16941,NA,42276.87838,125122.4197,96873.83421,42408.84683,44566.89895,NA,NA,390705.4643,1301259.339,910553.8743,390705.4643,653599.3775,"sub-920",5.07944319245789,4.6033482185592,0.432563110489576,-0.458460525496322,10.5479176319962,9.12514195540315
"sub-944","IDEAS","sub-944","ses-01","left","hemisphere","hemisphere","hemisphere",2.52527728,107260.809,39770.0316,85639.99657,NA,41837.60109,112771.5394,90920.87721,42201.45587,44269.02536,NA,NA,300221.489,1197080.605,896859.1157,300221.489,647230.2203,"sub-944",5.03044106824621,4.59955593606268,0.402309071390312,-0.517849316136981,10.4346151470895,9.18493773315992
"sub-944","IDEAS","sub-944","ses-01","right","hemisphere","hemisphere","hemisphere",2.503793623,106179.0178,39446.47288,83202.27064,NA,41271.6972,111742.8495,88492.97957,41949.49579,43774.72011,NA,NA,306947.6339,1157846.16,850898.5264,306947.6339,629163.3181,"sub-944",5.02603870361944,4.59600817669032,0.398598528976877,-0.519672252755014,10.4192439382635,9.19237080755095
"sub-963","IDEAS","sub-963","ses-01","left","hemisphere","hemisphere","hemisphere",2.556001122,89295.86816,34048.02241,71793.33741,NA,35675.64304,94139.78376,76457.89464,36338.35903,37965.97966,NA,NA,242570.0357,889537.2896,646967.2539,242570.0357,513963.2748,"sub-963",4.95083136396327,4.53209189212645,0.407561040127326,-0.510502981131125,10.2980453363444,8.99129128446678
"sub-963","IDEAS","sub-963","ses-01","right","hemisphere","hemisphere","hemisphere",2.536416853,90147.92732,34347.64429,71839.13124,NA,36457.11997,95008.56286,76486.85602,36522.22718,38631.70286,NA,NA,256336.507,939559.0698,683222.5628,256336.507,545627.2794,"sub-963",4.95495574588,4.53589695662304,0.404220630156222,-0.512805134820686,10.2992939628155,9.01536350058428
"sub-979","IDEAS","sub-979","ses-01","left","hemisphere","hemisphere","hemisphere",2.417231082,112680.6794,42694.19998,93033.01442,NA,44980.49252,118705.4183,98849.87759,45582.77536,47869.0679,NA,NA,291956.9976,1250673.436,958716.4389,291956.9976,707490.7008,"sub-979",5.05184945686877,4.63036887999526,0.38331816999405,-0.544452558128276,10.4488546768521,9.32561908032637
"sub-979","IDEAS","sub-979","ses-01","right","hemisphere","hemisphere","hemisphere",2.423651564,112897.5435,43103.08268,93030.73254,NA,45404.26351,119022.9037,98927.04343,45918.72547,48219.9063,NA,NA,293318.828,1308938.839,1015620.011,293318.828,732846.319,"sub-979",5.05268449235897,4.63450833148412,0.384470183683563,-0.548215830154398,10.4561331912102,9.32479216057551
"sub-939","IDEAS","sub-939","ses-01","left","hemisphere","hemisphere","hemisphere",2.53479437,130259.9353,45888.10707,106626.0246,NA,48247.20332,135799.4679,111996.2568,48276.61196,50635.7082,NA,NA,364306.747,1536369.095,1172062.348,364306.747,787848.9212,"sub-939",5.11481085812441,4.66170014298537,0.403942733848244,-0.510342953683173,10.5843964688063,9.35074909210855
"sub-939","IDEAS","sub-939","ses-01","right","hemisphere","hemisphere","hemisphere",2.496414895,131653.2773,44848.88815,106484.566,NA,46999.20881,137353.0539,111995.021,47228.90558,49379.22625,NA,NA,375219.0406,1568473.256,1193254.215,375219.0406,796315.5943,"sub-939",5.11943167465052,4.65175168090731,0.397316765159049,-0.496599543904096,10.5658168858759,9.38003582944054
"sub-976","IDEAS","sub-976","ses-01","left","hemisphere","hemisphere","hemisphere",2.486147322,106023.7471,37197.96826,82484.17928,NA,39703.58291,111044.788,87317.55748,39396.19971,41901.81437,NA,NA,327791.3995,1171116.619,843325.2192,327791.3995,592230.2476,"sub-976",5.02540314903298,4.57051921951718,0.395526860120572,-0.489982445303198,10.3869760887913,9.18612326764478
"sub-976","IDEAS","sub-976","ses-01","right","hemisphere","hemisphere","hemisphere",2.472839616,105084.1888,36266.75609,79560.71312,NA,38145.72252,110133.0441,84416.24744,38487.56692,40366.53335,NA,NA,322423.2501,1053479.185,731055.9352,322423.2501,550185.7272,"sub-976",5.02153737603322,4.55950871148843,0.393195949703412,-0.481250538475611,10.3674379869285,9.18255582400079
"sub-989","IDEAS","sub-989","ses-01","left","hemisphere","hemisphere","hemisphere",2.605420837,116445.9851,43150.54592,94340.44918,NA,45295.39624,121765.168,99484.35178,45823.35956,47968.20988,NA,NA,321388.9459,1283839.335,962450.3888,321388.9459,714251.9465,"sub-989",5.06612451924275,4.63498629457136,0.415877882117492,-0.519669407912704,10.5328665780491,9.20397603026394
"sub-989","IDEAS","sub-989","ses-01","right","hemisphere","hemisphere","hemisphere",2.535019568,117506.1104,42479.86783,94036.62642,NA,44402.75738,123129.2859,99422.18296,45118.10922,47040.99876,NA,NA,327101.966,1263134.449,936032.4833,327101.966,706095.2687,"sub-989",5.07006045081204,4.62818315683069,0.403981316032914,-0.513177837209861,10.5062062397086,9.25831212169296
"sub-934","IDEAS","sub-934","ses-01","left","hemisphere","hemisphere","hemisphere",2.530171739,108889.1186,38571.57516,88210.20824,NA,40319.22537,114514.7398,93699.40271,41213.51915,42961.16936,NA,NA,306990.226,1165547.845,858557.6195,306990.226,615916.8713,"sub-934",5.0369844824363,4.58626737465365,0.403150000531027,-0.494274735615245,10.429551858152,9.18100225225506
"sub-934","IDEAS","sub-934","ses-01","right","hemisphere","hemisphere","hemisphere",2.437458332,111501.5434,39559.47949,89502.12815,NA,41972.68026,116809.1611,94631.26292,42028.53357,44441.73433,NA,NA,310298.4016,1192215.626,881917.2243,310298.4016,635686.2313,"sub-934",5.04728087891301,4.59725056866559,0.386937200232258,-0.505813731802849,10.4184058480431,9.27764184382354
"sub-929","IDEAS","sub-929","ses-01","left","hemisphere","hemisphere","hemisphere",2.434412895,106105.0159,40171.56693,87434.10974,NA,42610.20633,111797.9747,92931.67602,42985.69113,45424.33052,NA,NA,268914.1533,1181970.276,913056.123,268914.1533,657297.6465,"sub-929",5.02573591477977,4.60391877212949,0.386394239798891,-0.535965430482644,10.402443166507,9.25276887217177
"sub-929","IDEAS","sub-929","ses-01","right","hemisphere","hemisphere","hemisphere",2.420854314,106558.7799,38999.24307,86705.81807,NA,40633.75325,112220.3621,92176.28857,41686.1478,43320.65797,NA,NA,274879.3953,1171584.837,896705.442,274879.3953,640959.7468,"sub-929",5.02758923917485,4.59105617795695,0.383968654567858,-0.519246655987416,10.3865827262675,9.25681704667463
"sub-931","IDEAS","sub-931","ses-01","left","hemisphere","hemisphere","hemisphere",2.33995918,102264.7012,36673.47301,85019.09847,NA,38322.46708,107217.2113,89756.81019,39070.87804,40719.87211,NA,NA,234132.3168,1057011.995,822879.6784,234132.3168,575598.9539,"sub-931",5.00972575375614,4.5643520399758,0.3692082813181,-0.511110155554562,10.3124943563681,9.2764153946846
"sub-931","IDEAS","sub-931","ses-01","right","hemisphere","hemisphere","hemisphere",2.386676382,101997.6995,37283.01234,83964.30093,NA,39435.07622,106918.0371,88679.90942,39546.88735,41698.95124,NA,NA,246304.889,1064600.836,818295.9467,246304.889,588664.6576,"sub-931",5.00859037660778,4.57151099460972,0.377793535454283,-0.516901598927231,10.3356884421261,9.24144790132468
"sub-938","IDEAS","sub-938","ses-01","left","hemisphere","hemisphere","hemisphere",2.675106315,106702.085,40250.90864,87036.81019,NA,42392.80789,112070.657,92190.2446,42795.24505,44937.1443,NA,NA,303684.9433,1217073.751,913388.8078,303684.9433,657654.6153,"sub-938",5.02817290578949,4.60477568875069,0.427341046581673,-0.514126181858037,10.4876306877035,9.07280641562973
"sub-938","IDEAS","sub-938","ses-01","right","hemisphere","hemisphere","hemisphere",2.627666867,107552.2259,39247.36765,86335.21674,NA,41002.19783,112711.9328,91371.73408,41758.64493,43513.47511,NA,NA,305945.7466,1184672.703,878726.9565,305945.7466,648118.042,"sub-938",5.03161940297159,4.59381053360569,0.419570304953836,-0.500858611558602,10.4645705464849,9.10472063236939
"sub-961","IDEAS","sub-961","ses-01","left","hemisphere","hemisphere","hemisphere",2.537986371,109968.1296,38260.93712,87885.64084,NA,39879.76695,115261.2668,92946.84196,40671.84063,42290.67046,NA,NA,312629.4835,1161734.209,849104.7254,312629.4835,607415.4317,"sub-961",5.04126683839144,4.58275560293803,0.404489285601323,-0.484933022480434,10.4330010125321,9.17876517458473
"sub-961","IDEAS","sub-961","ses-01","right","hemisphere","hemisphere","hemisphere",2.494815935,112290.2907,38591.12398,88750.64818,NA,40696.99539,117498.9935,93714.71942,40983.02472,43088.89613,NA,NA,330652.1705,1222213.26,891561.0894,330652.1705,636165.8999,"sub-961",5.05034220614829,4.58648742773447,0.397038509333105,-0.484247823853245,10.430906652549,9.22870558802432
"sub-977","IDEAS","sub-977","ses-01","left","hemisphere","hemisphere","hemisphere",2.589077003,126580.7269,42017.23136,106955.4179,NA,44063.17436,131937.3324,112032.6197,44566.50574,46612.44873,NA,NA,314696.3942,1497602.202,1182905.807,314696.3942,712134.7478,"sub-977",5.10236758531666,4.62342743206116,0.413144967190638,-0.470344221164471,10.5520849517591,9.261969599663
"sub-977","IDEAS","sub-977","ses-01","right","hemisphere","hemisphere","hemisphere",2.611382386,126234.4697,42234.20032,102915.8487,NA,44122.14353,131599.3539,107979.7888,44677.85707,46565.80029,NA,NA,340783.8433,1460189.806,1119405.962,340783.8433,716106.602,"sub-977",5.10117795995135,4.62566427548329,0.416870470432843,-0.472467149186339,10.5605831763003,9.24509802959169
"sub-909","IDEAS","sub-909","ses-01","left","hemisphere","hemisphere","hemisphere",2.55601788,100436.5734,38778.66221,79809.24847,NA,40745.68309,105551.9878,84713.36939,41342.3127,43309.33358,NA,NA,281352.2239,1074340.727,792988.5027,281352.2239,617030.8494,"sub-909",5.00189188744533,4.58859282266851,0.407563887498169,-0.530067197141223,10.4056124851102,9.11024495442763
"sub-909","IDEAS","sub-909","ses-01","right","hemisphere","hemisphere","hemisphere",2.523119014,99894.11221,38487.5496,78596.68717,NA,39843.78601,105323.2803,83828.66102,41077.97169,42434.2081,NA,NA,283777.6295,1083663.707,799886.0772,283777.6295,618266.113,"sub-909",4.99953989152866,4.58532026159927,0.401937736409142,-0.531141567265852,10.3887356259462,9.1295802196513
"sub-941","IDEAS","sub-941","ses-01","left","hemisphere","hemisphere","hemisphere",2.443046588,94748.71665,37289.01381,75567.88191,NA,39010.33608,99643.40113,80277.04481,39793.19913,41514.5214,NA,NA,242330.8196,955618.8541,713288.0345,242330.8196,555001.0247,"sub-941",4.97657333625913,4.57158089764024,0.387931748888461,-0.543936911346938,10.3240177316763,9.1478528076208
"sub-941","IDEAS","sub-941","ses-01","right","hemisphere","hemisphere","hemisphere",2.431385857,97760.93874,38376.25364,77157.53137,NA,40161.98256,102773.6874,81985.79615,40761.50815,42547.23707,NA,NA,254397.0267,1047308.632,792911.6055,254397.0267,610452.2419,"sub-941",4.99016536318944,4.58406257584789,0.385853886144123,-0.546985913548354,10.3459357113256,9.18695248902152
"sub-950","IDEAS","sub-950","ses-01","left","hemisphere","hemisphere","hemisphere",2.590052118,100383.9739,36606.71795,78879.4125,NA,38802.82113,105838.3969,84122.59507,39371.50422,41567.60741,NA,NA,314372.8494,1149408.853,835036.0032,314372.8494,596683.3721,"sub-950",5.00166438410038,4.56356079306891,0.413308503205605,-0.49613235563296,10.3918421835805,9.06527890652703
"sub-950","IDEAS","sub-950","ses-01","right","hemisphere","hemisphere","hemisphere",2.522927098,100843.0921,36256.78808,78882.43997,NA,38226.24053,106034.3996,83897.17771,39007.81874,40977.27119,NA,NA,318145.4943,1175610.227,857464.7327,318145.4943,608856.5814,"sub-950",5.00364615375748,4.55938932814015,0.401904701411848,-0.494638155711795,10.3668448847213,9.11644007038801
"sub-965","IDEAS","sub-965","ses-01","left","hemisphere","hemisphere","hemisphere",2.569668047,90684.22579,34254.45391,72530.69875,NA,35930.78786,95319.34942,76939.94356,36498.92848,38175.26243,NA,NA,248945.3925,952047.7678,703102.3753,248945.3925,527707.9053,"sub-965",4.95753174959429,4.53471704831828,0.409877024238889,-0.505926048684118,10.3120028463903,8.99288880155515
"sub-965","IDEAS","sub-965","ses-01","right","hemisphere","hemisphere","hemisphere",2.56149508,90269.66991,33951.98234,70955.27682,NA,35824.75964,94891.14187,75351.77162,36034.33705,37907.11435,NA,NA,254235.1559,906905.5394,652670.3835,254235.1559,515058.8687,"sub-965",4.95554185437369,4.53086513632461,0.408493526040623,-0.503792803011759,10.3033940427796,8.9932407666212
"sub-992","IDEAS","sub-992","ses-01","left","hemisphere","hemisphere","hemisphere",2.699844524,101359.6288,38518.50754,81291.53092,NA,40471.89466,106257.0884,85947.24887,40823.86306,42777.25019,NA,NA,293201.4482,1037688.793,744487.3444,293201.4482,593033.8419,"sub-992",5.00586501140176,4.5856694513575,0.431338755154159,-0.510552425218033,10.4542119730676,9.00702520742704
"sub-992","IDEAS","sub-992","ses-01","right","hemisphere","hemisphere","hemisphere",2.672913947,100713.4813,37937.31382,79485.37241,NA,40019.85749,105684.1362,84233.33819,40153.47056,42236.01424,NA,NA,293897.4787,1044471.301,750573.8221,293897.4787,586291.9819,"sub-992",5.00308760821322,4.57906657709426,0.426984977108712,-0.507253124600246,10.4361241395249,9.01749894815132
"sub-932","IDEAS","sub-932","ses-01","left","hemisphere","hemisphere","hemisphere",2.703608474,121841.6126,44943.20469,98251.00275,NA,47237.49364,127615.4731,103786.2121,47618.92196,49913.21091,NA,NA,362030.049,1388020.778,1025990.729,362030.049,762879.7286,"sub-932",5.08579563834708,4.65266403669818,0.431943798995628,-0.514062508027831,10.6023472730365,9.17444438956394
"sub-932","IDEAS","sub-932","ses-01","right","hemisphere","hemisphere","hemisphere",2.646673256,123997.9125,44995.32256,98763.0313,NA,47287.2447,129616.3224,104133.5512,47603.59148,49895.51362,NA,NA,373640.1956,1369370.617,995730.4213,373640.1956,774332.9304,"sub-932",5.09341437389319,4.6531673695095,0.422700328957135,-0.511694673515118,10.591982401317,9.22784560766479
"sub-943","IDEAS","sub-943","ses-01","left","hemisphere","hemisphere","hemisphere",2.626867204,109332.8681,40827.70587,88709.80483,NA,43090.76019,114887.2497,94016.80959,43315.94641,45579.00073,NA,NA,302296.2404,1214417.961,912121.7202,302296.2404,652365.0788,"sub-943",5.03875074098562,4.61095497737606,0.419438118454987,-0.515223921506964,10.4885819552717,9.12887081146303
"sub-943","IDEAS","sub-943","ses-01","right","hemisphere","hemisphere","hemisphere",2.541357884,112074.7052,40412.8594,88450.3908,NA,42401.63486,117472.6674,93587.89116,42783.9762,44772.75166,NA,NA,339180.5565,1270491.909,931311.3528,339180.5565,667574.2821,"sub-943",5.04950760517618,4.60651957990833,0.405065828412008,-0.506108955503225,10.4661588419085,9.20635486484148
"sub-958","IDEAS","sub-958","ses-01","left","hemisphere","hemisphere","hemisphere",2.614042952,111638.1222,39644.63085,87388.24367,NA,41846.92128,116466.6003,92017.14229,41845.32881,44047.61924,NA,NA,343526.9196,1212717.18,869190.2609,343526.9196,644044.9393,"sub-958",5.04781252286284,4.59818437828389,0.417312719305479,-0.491261590339278,10.4806223397577,9.14244983113252
"sub-958","IDEAS","sub-958","ses-01","right","hemisphere","hemisphere","hemisphere",2.551277659,113555.7152,39381.46046,88136.55452,NA,41537.30601,118762.5452,93111.67489,41662.84586,43818.69141,NA,NA,351884.7295,1209036.685,857151.9554,351884.7295,637069.9735,"sub-958",5.05520899692089,4.5952918178955,0.406757726038076,-0.485526912429444,10.4640162668925,9.19887259163161
"sub-967","IDEAS","sub-967","ses-01","left","hemisphere","hemisphere","hemisphere",2.592683512,107173.0927,39621.82427,85275.25897,NA,41650.17742,112447.1046,90356.95491,42082.99012,44111.34327,NA,NA,308698.0017,1122790.561,814092.5596,308698.0017,630547.8946,"sub-967",5.03008576335378,4.59793446747096,0.413749505824182,-0.510457568072828,10.4555192424731,9.13170671942508
"sub-967","IDEAS","sub-967","ses-01","right","hemisphere","hemisphere","hemisphere",2.550856768,107627.2562,39396.76523,85816.9897,NA,41266.83321,112833.6615,90828.14413,41877.1018,43747.16979,NA,NA,304992.862,1162852.592,857859.7303,304992.862,639419.0438,"sub-967",5.03192226871202,4.59546056445416,0.40668607342217,-0.509060400144594,10.4407549800105,9.16439149600889
"sub-968","IDEAS","sub-968","ses-01","left","hemisphere","hemisphere","hemisphere",2.678565565,109002.3211,41555.74382,87079.27868,NA,44075.85712,114692.3094,92533.83855,44177.24042,46697.35372,NA,NA,318736.3553,1154746.28,836009.9247,318736.3553,662423.0059,"sub-968",5.03743574592401,4.6186310602965,0.427902281348866,-0.521901938772175,10.5118713689182,9.09456664803849
"sub-968","IDEAS","sub-968","ses-01","right","hemisphere","hemisphere","hemisphere",2.624977336,109551.0445,41333.69557,86996.56953,NA,43522.18716,115158.0279,92332.65889,43894.06799,46082.55958,NA,NA,322684.4697,1189797.093,867112.6229,322684.4697,675615.3319,"sub-968",5.03961652263998,4.61630423649167,0.419125558068593,-0.521200993940313,10.4941718752688,9.13558795002006
"sub-994","IDEAS","sub-994","ses-01","left","hemisphere","hemisphere","hemisphere",2.614289102,104882.3804,39944.34301,83207.25148,NA,42268.38678,110591.0525,88672.40228,42670.74687,44994.79064,NA,NA,304232.1181,1136172.468,831940.3498,304232.1181,627027.2735,"sub-994",5.02070253549794,4.60145528243596,0.417353612495007,-0.522439761299508,10.4568650429239,9.10405400884635
"sub-994","IDEAS","sub-994","ses-01","right","hemisphere","hemisphere","hemisphere",2.610006157,102925.8452,39854.92211,80421.78674,NA,41671.00979,108555.9312,85842.31633,42549.61423,44365.70191,NA,NA,301773.173,1095801.526,794028.3533,301773.173,621021.6698,"sub-994",5.01252444199635,4.60048196470846,0.416641531839419,-0.529757247969508,10.4462894703836,9.09426124324849
"sub-914","IDEAS","sub-914","ses-01","left","hemisphere","hemisphere","hemisphere",2.531885349,114120.7367,39859.27195,91066.04137,NA,41887.59112,119133.1715,95866.287,42281.47038,44309.78955,NA,NA,323839.4469,1168782.445,844942.9979,323839.4469,627885.6569,"sub-914",5.0573645665577,4.60052936182595,0.40344403569603,-0.491575117876728,10.4647819997757,9.22094571057388
"sub-914","IDEAS","sub-914","ses-01","right","hemisphere","hemisphere","hemisphere",2.489832438,115462.6449,39901.67746,91020.64643,NA,41798.37938,120579.2356,95924.82978,42249.8383,44146.54022,NA,NA,337671.5258,1216685.231,879013.7051,337671.5258,635558.9412,"sub-914",5.0624415016497,4.60099115373958,0.396170120709945,-0.49071238016981,10.4557728968092,9.26164007458448
"sub-933","IDEAS","sub-933","ses-01","left","hemisphere","hemisphere","hemisphere",2.604227042,120051.5998,43930.4177,97733.36424,NA,46371.44503,125677.0436,103126.5131,46605.20908,49046.23641,NA,NA,341955.2199,1367073.049,1025117.829,341955.2199,745182.2786,"sub-933",5.07936795181231,4.64276533265168,0.415678844254612,-0.51624929187498,10.5534909729732,9.23057112806147
"sub-933","IDEAS","sub-933","ses-01","right","hemisphere","hemisphere","hemisphere",2.527371399,119850.2959,42788.68291,96634.69979,NA,44699.3918,125328.0842,101909.3902,45429.79484,47340.50373,NA,NA,355504.3595,1403280.63,1047776.27,355504.3595,745791.4825,"sub-933",5.07863911060646,4.63132891855398,0.40266906648833,-0.509187504341857,10.5153061621371,9.27944455562769
"sub-915","IDEAS","sub-915","ses-01","left","hemisphere","hemisphere","hemisphere",2.613186047,106548.1611,39279.52729,86746.70591,NA,41122.10134,111419.5331,91408.08108,41298.36732,43140.94137,NA,NA,290841.5058,1135939.414,845097.9082,290841.5058,624377.9741,"sub-915",5.02754595868641,4.59416625262357,0.417170330626345,-0.506576691779885,10.4560528725627,9.10967713967873
"sub-915","IDEAS","sub-915","ses-01","right","hemisphere","hemisphere","hemisphere",2.595087952,106271.1746,39243.39963,86529.67625,NA,41210.98514,111648.317,91734.47616,41228.65073,43196.23624,NA,NA,285337.4422,1138164.235,852826.7923,285337.4422,629293.9682,"sub-915",5.02641548079971,4.59376662298406,0.41415208142185,-0.508716757219438,10.4484862666275,9.12126382203929
"sub-959","IDEAS","sub-959","ses-01","left","hemisphere","hemisphere","hemisphere",2.540500496,104120.186,40526.62889,85558.61019,NA,42790.18546,109706.5268,90970.69882,43156.03684,45419.59341,NA,NA,285858.7871,1175914.141,890055.354,285858.7871,673423.1359,"sub-959",5.0175349352603,4.60774047950382,0.404919284036727,-0.539681022101107,10.4351139828376,9.15997098435304
"sub-959","IDEAS","sub-959","ses-01","right","hemisphere","hemisphere","hemisphere",2.49348569,105509.6451,40124.02982,86539.79924,NA,42352.904,111044.0521,91895.08292,42656.54052,44885.4147,NA,NA,285975.2208,1185139.105,899163.884,285975.2208,676666.1304,"sub-959",5.02329216221421,4.60340454450541,0.396806880165423,-0.532560078334835,10.4203104670505,9.20186069095597
"sub-987","IDEAS","sub-987","ses-01","left","hemisphere","hemisphere","hemisphere",2.641423353,101677.9598,39330.04675,82670.66546,NA,41062.61832,106783.6028,87564.31192,41647.20851,43379.78007,NA,NA,284158.018,1112787.783,828629.7654,284158.018,643690.153,"sub-987",5.00722682337904,4.59472446263794,0.421838013148226,-0.525259748344273,10.4456273123134,9.05861252288
"sub-987","IDEAS","sub-987","ses-01","right","hemisphere","hemisphere","hemisphere",2.577047775,101858.716,38885.33884,81281.23575,NA,40673.86923,107044.4466,86300.49681,41118.81298,42907.34337,NA,NA,284859.7795,1103426.958,818567.1784,284859.7795,623848.4371,"sub-987",5.00799819729049,4.58978588767332,0.411122469861168,-0.523672927370582,10.4200290246861,9.10428559731547
"sub-904","IDEAS","sub-904","ses-01","left","hemisphere","hemisphere","hemisphere",2.594493263,91560.01416,34177.73129,72642.15667,NA,35699.66765,96189.1857,77148.86485,36464.47775,37986.41411,NA,NA,262078.1732,971492.114,709413.9408,262078.1732,526826.3289,"sub-904",4.96170585116731,4.53374323097293,0.414052547320126,-0.498446913888791,10.3235541767805,8.97962973704009
"sub-904","IDEAS","sub-904","ses-01","right","hemisphere","hemisphere","hemisphere",2.572778027,92653.47312,34903.4224,73074.67242,NA,36731.37025,97439.12155,77685.50266,37133.20006,38961.14791,NA,NA,258404.1481,1007805.9,749401.7523,258404.1481,549320.8137,"sub-904",4.96686170351007,4.54286801310711,0.410402317960226,-0.506522153893699,10.3305343525376,9.01063313427442
"sub-922","IDEAS","sub-922","ses-01","left","hemisphere","hemisphere","hemisphere",2.502599383,89423.99063,33372.47222,71708.10711,NA,35119.1048,94122.08108,76223.0469,35568.49072,37315.1233,NA,NA,234820.5419,947449.1069,712628.565,234820.5419,514623.664,"sub-922",4.95145404676571,4.52338838021591,0.398391333156939,-0.503585761925711,10.2716250932955,9.02696135610427
